window,summary_feature_index,node,source_feature,statistic,raw_icc1,raw_icck,raw_effective_repeats,raw_n_conditions,subject_centered_icc1,subject_centered_icck,subject_centered_effective_repeats,subject_centered_n_conditions
4:6,90,outer_brow_R,acceleration,mean,0.000738985566778079,0.0036840380301633854,5.0,140,-0.04642215362429077,-0.28503932556232847,5.0,140
4:6,91,outer_brow_R,acceleration,std,0.4227716714466576,0.7855036288492456,5.0,140,0.05586522262296476,0.22830816684506228,5.0,140
4:6,92,outer_brow_R,acceleration,quantile_10,0.36267179036253816,0.7399389772539007,5.0,140,0.04841305263668052,0.20279379625371008,5.0,140
4:6,93,outer_brow_R,acceleration,quantile_90,0.42153281371723694,0.78464671626369,5.0,140,0.08810607630787169,0.32573385426103785,5.0,140
4:6,94,outer_brow_R,acceleration,late_minus_early,0.0011290153380291925,0.005619697790145312,5.0,140,-0.026188755910671383,-0.1462658635473806,5.0,140
4:6,95,outer_brow_R,acceleration,slope_per_second,-0.0247871790371242,-0.13757642066706613,5.0,140,-0.07265351239075624,-0.5120873365620109,5.0,140
4:6,96,outer_brow_R,abs_velocity,mean,0.43332853640587027,0.7926797164894234,5.0,140,-0.003391933586504977,-0.017192937136216897,5.0,140
4:6,97,outer_brow_R,abs_velocity,std,0.3703091102505433,0.7462189095146756,5.0,140,-0.05182995122293107,-0.3269285112885366,5.0,140
4:6,98,outer_brow_R,abs_velocity,quantile_10,0.26647192187832575,0.6449332252884388,5.0,140,0.013784257034478452,0.06531974836862968,5.0,140
4:6,99,outer_brow_R,abs_velocity,quantile_90,0.4078663340068303,0.7749794922675654,5.0,140,-0.024300124635098785,-0.13458206720213878,5.0,140
4:6,100,outer_brow_R,abs_velocity,late_minus_early,0.04192432629580277,0.1795170979230138,5.0,140,-0.04122215608485252,-0.24680633797045912,5.0,140
4:6,101,outer_brow_R,abs_velocity,slope_per_second,0.04364739016871487,0.18579847646371594,5.0,140,-0.018379248820346854,-0.09918826749514374,5.0,140
4:6,102,outer_brow_R,baseline_robust_z,mean,0.23085488687433517,0.6001157864250476,5.0,140,0.040866501161634136,0.17562395892284566,5.0,140
4:6,103,outer_brow_R,baseline_robust_z,std,0.045962483978386585,0.1941229313955173,5.0,140,-0.03938707270080867,-0.2337645723240459,5.0,140
4:6,104,outer_brow_R,baseline_robust_z,quantile_10,0.19371534091113782,0.5457196400775698,5.0,140,0.007413130587995642,0.035998215063185623,5.0,140
4:6,105,outer_brow_R,baseline_robust_z,quantile_90,0.24135268348636235,0.6140006241897862,5.0,140,0.06951925350836763,0.2719681707167728,5.0,140
4:6,106,outer_brow_R,baseline_robust_z,late_minus_early,0.020787207162110938,0.09595729881390942,5.0,140,-0.037205401401331085,-0.218552313159864,5.0,140
4:6,107,outer_brow_R,baseline_robust_z,slope_per_second,0.03413173427506554,0.15015805240018917,5.0,140,-0.02905010200859212,-0.16434779034001748,5.0,140
4:6,108,outer_brow_L,value,mean,0.6878767855545934,0.9168005810430526,5.0,140,0.06633011510937653,0.2621079686265476,5.0,140
4:6,109,outer_brow_L,value,std,0.25226821340973715,0.6278224628659295,5.0,140,-0.07742155627954021,-0.5607707617654917,5.0,140
4:6,110,outer_brow_L,value,quantile_10,0.6686070114355088,0.9098110006675698,5.0,140,0.047596428478509846,0.19992019360687194,5.0,140
4:6,111,outer_brow_L,value,quantile_90,0.6752886551215196,0.9122675548108187,5.0,140,0.0676369644853826,0.2661724391671644,5.0,140
4:6,112,outer_brow_L,value,late_minus_early,0.04358727364877859,0.18558056479707324,5.0,140,-0.020353680885931563,-0.11078819467067973,5.0,140
4:6,113,outer_brow_L,value,slope_per_second,0.04009943771617684,0.17278315856048268,5.0,140,-0.027921331471557374,-0.15715901293318815,5.0,140
4:6,114,outer_brow_L,delta,mean,0.3149354882128947,0.6968394949155061,5.0,140,0.07933822544436074,0.3011274554347334,5.0,140
4:6,115,outer_brow_L,delta,std,0.25226822813497946,0.6278224811066113,5.0,140,-0.07742153468475678,-0.5607705351833259,5.0,140
4:6,116,outer_brow_L,delta,quantile_10,0.3220955831177041,0.7037626067710688,5.0,140,0.06987025028965671,0.27304137469171524,5.0,140
4:6,117,outer_brow_L,delta,quantile_90,0.3007653782330991,0.6826077630323717,5.0,140,0.08045684454657538,0.30433945413118685,5.0,140
4:6,118,outer_brow_L,delta,late_minus_early,0.04358727724629364,0.18558057784009396,5.0,140,-0.02035367574767732,-0.11078816422353134,5.0,140
4:6,119,outer_brow_L,delta,slope_per_second,0.040099441265973756,0.17278317174182836,5.0,140,-0.027921329142771168,-0.15715899817727985,5.0,140
4:6,120,outer_brow_L,velocity,mean,0.0821367893655999,0.3091225964552355,5.0,140,0.0166113954754174,0.07788205866911752,5.0,140
4:6,121,outer_brow_L,velocity,std,0.3715281607186134,0.7472070136955883,5.0,140,-0.0392725734348076,-0.232958365190885,5.0,140
4:6,122,outer_brow_L,velocity,quantile_10,0.3135450150444174,0.695474644158871,5.0,140,-0.05154057033677172,-0.3246291346815345,5.0,140
4:6,123,outer_brow_L,velocity,quantile_90,0.28545789092859586,0.6663873475502252,5.0,140,-0.05724004383873911,-0.3711873369516949,5.0,140
4:6,124,outer_brow_L,velocity,late_minus_early,-0.001562842485650094,-0.007863369258480503,5.0,140,-0.054852297887796705,-0.3513511643622795,5.0,140
4:6,125,outer_brow_L,velocity,slope_per_second,-0.00476008305668312,-0.024262379040966515,5.0,140,-0.054799794214186,-0.35092044340821416,5.0,140
4:6,126,outer_brow_L,acceleration,mean,-0.0197254330994094,-0.10707561719096004,5.0,140,-0.06853120959053939,-0.4720591997934443,5.0,140
4:6,127,outer_brow_L,acceleration,std,0.4193333372461434,0.7831175326097944,5.0,140,0.05653591148840369,0.2305435895499574,5.0,140
4:6,128,outer_brow_L,acceleration,quantile_10,0.35021949885635567,0.7293571341893587,5.0,140,0.013914812365796937,0.06590579475750695,5.0,140
4:6,129,outer_brow_L,acceleration,quantile_90,0.42456911622665217,0.7867413175568486,5.0,140,0.08886936757191144,0.3278157310613672,5.0,140
4:6,130,outer_brow_L,acceleration,late_minus_early,0.022590857308116965,0.10359324562095408,5.0,140,-0.01734723431619098,-0.09320346066596438,5.0,140
4:6,131,outer_brow_L,acceleration,slope_per_second,-0.0016538409179682135,-0.008324272680929251,5.0,140,-0.045603344405848255,-0.27888998644135027,5.0,140
4:6,132,outer_brow_L,abs_velocity,mean,0.39189053277040176,0.7631568639106594,5.0,140,-0.039890238646415874,-0.23731785704191066,5.0,140
4:6,133,outer_brow_L,abs_velocity,std,0.31553388018834494,0.6974247946101386,5.0,140,-0.04778681171372415,-0.29539870840466487,5.0,140
4:6,134,outer_brow_L,abs_velocity,quantile_10,0.26561642822234655,0.6439293185878819,5.0,140,0.006928306073683722,0.033707389911413525,5.0,140
4:6,135,outer_brow_L,abs_velocity,quantile_90,0.3342931852881464,0.7151657628936927,5.0,140,-0.046821839345163006,-0.28805900689730657,5.0,140
4:6,136,outer_brow_L,abs_velocity,late_minus_early,0.008687205010811836,0.04197736128101482,5.0,140,-0.05308538283544001,-0.3369822387986881,5.0,140
4:6,137,outer_brow_L,abs_velocity,slope_per_second,0.03294446109839681,0.1455429670301093,5.0,140,-0.0209594051320523,-0.11438695585894035,5.0,140
4:6,138,outer_brow_L,baseline_robust_z,mean,0.21771626069285493,0.5818598768897284,5.0,140,0.04300058418339318,0.18344922546501866,5.0,140
4:6,139,outer_brow_L,baseline_robust_z,std,0.054372788244191346,0.2232984942488079,5.0,140,-0.042266865161920936,-0.25433391497020036,5.0,140
4:6,140,outer_brow_L,baseline_robust_z,quantile_10,0.1934222772025368,0.5452541717761666,5.0,140,0.017220775761978363,0.08055500041526256,5.0,140
4:6,141,outer_brow_L,baseline_robust_z,quantile_90,0.22194292058735995,0.5878436536115939,5.0,140,0.061907702853378044,0.24810104995418986,5.0,140
4:6,142,outer_brow_L,baseline_robust_z,late_minus_early,0.024807516605384588,0.11284042059613422,5.0,140,-0.036863526464858576,-0.21619672746192717,5.0,140
4:6,143,outer_brow_L,baseline_robust_z,slope_per_second,0.029360275232130837,0.13137280885647706,5.0,140,-0.03294569144850413,-0.18973184446536684,5.0,140
4:6,144,eye_open_R,value,mean,0.7226288878653844,0.9287058209983465,5.0,140,0.04825997891630943,0.20225634650874075,5.0,140
4:6,145,eye_open_R,value,std,0.286032317715722,0.6670127627160525,5.0,140,0.018806215921471255,0.08745247880988957,5.0,140
4:6,146,eye_open_R,value,quantile_10,0.6915146434581573,0.9180880088575191,5.0,140,0.028035431509443362,0.12604253061039788,5.0,140
4:6,147,eye_open_R,value,quantile_90,0.696286475854958,0.9197617392051808,5.0,140,0.06016815424888825,0.24248199494639092,5.0,140
4:6,148,eye_open_R,value,late_minus_early,-0.020932505496656453,-0.11422673447209089,5.0,140,-0.0654976145594722,-0.44374503887230626,5.0,140
4:6,149,eye_open_R,value,slope_per_second,-0.03702589376725191,-0.21731452723405423,5.0,140,-0.07913831442952138,-0.5789647498010727,5.0,140
4:6,150,eye_open_R,delta,mean,0.20147971789733415,0.5578315866426982,5.0,140,-0.006336228289050211,-0.03250497727133738,5.0,140
4:6,151,eye_open_R,delta,std,0.2860323277628723,0.6670127736433046,5.0,140,0.018806224117919056,0.087452514258325,5.0,140
4:6,152,eye_open_R,delta,quantile_10,0.232975360289919,0.6029690628266969,5.0,140,-0.009093439396714212,-0.04718343584096534,5.0,140
4:6,153,eye_open_R,delta,quantile_90,0.1899972460746675,0.5397682819883632,5.0,140,0.0133085740331605,0.06317955122629451,5.0,140
4:6,154,eye_open_R,delta,late_minus_early,-0.020932509305434683,-0.11422675715552394,5.0,140,-0.06549761931100831,-0.44374508249174727,5.0,140
4:6,155,eye_open_R,delta,slope_per_second,-0.03702589473651313,-0.2173145339119133,5.0,140,-0.0791383155509185,-0.5789647618049099,5.0,140
